Damage	Cumulated Damage	Cumulated after PDIC	Cumulated Saved Damage
0			1,0
1			0,7842248231172562
2	1,0	1,0	0,41353413462638855
3	0,9998779296875	0,994740679860115	0,14158080518245697
4	0,99755859375	0,9524156749248505	0,03109055757522583
5	0,9788818359375	0,8084820359945297	0,004232928156852722
6	0,896484375	0,5414527058601379	0,00032588839530944824
7	0,6822509765625	0,25135771930217743	1,0862946510314941e-05
8	0,35595703125	0,0686320960521698	
9	0,0889892578125	0,007919088006019592	
