Damage	Cumulated Damage	Cumulated after PDIC	Cumulated Saved Damage
0	1,0	1,0	1,0
1	0,9921875	0,96795654296875	0,59771728515625
2	0,9296875	0,78790283203125	0,24700927734375
3	0,734375	0,4256591796875	0,0748291015625
4	0,421875	0,1168212890625	0,0155029296875
5	0,1484375	0,01361083984375	0,00225830078125
6	0,0234375	0,00054931640625	0,00018310546875
